Customer segment,Year,Seasonal,Weekday Name,Sales Price,Comp Price,MRP,COG,inflation rate,Demand Score,discount rate,Inventory levels,Govt regulations,Expiry days
3,2017,3,Sunday,14.7,14.91,18.41,7.98,2.4,5.44,14,109.48,18,86
2,2017,3,Monday,16.25,15.06,19.67,9.05,2.4,2.47,15,99.48,18,55
2,2017,3,Tuesday,11.72,12.41,13.63,5.65,2.4,2.26,5,97.82,18,41
2,2017,3,Wednesday,16.92,15.48,19.97,6.8,2.4,8.2,8,88.66,18,50
2,2017,3,Thursday,10.91,11.54,12.67,4.79,2.4,2.63,11,87,18,77
3,2017,3,Friday,14.11,12.76,16.37,6.44,2.4,1.01,19,79.66,18,50
1,2017,3,Saturday,14.94,14.79,18.3,8.53,2.4,2.68,13,77.99,18,89
3,2017,3,Sunday,11.13,11.93,13.03,5.3,2.4,11.62,11,67.99,18,86
3,2017,3,Monday,13.36,14.28,16.34,5.94,2.4,3.95,10,62.65,18,47
3,2017,3,Tuesday,16.2,17.63,18.81,8.05,2.4,4.9,18,57.81,18,36
3,2017,3,Wednesday,13.05,11.83,15.89,6.31,2.4,3.74,7,55.14,18,37
2,2017,3,Thursday,12.96,12.19,16.81,7.53,2.4,5.28,18,48.8,18,64
3,2017,3,Friday,13.92,14.07,16.82,8.14,2.4,1.72,9,47.47,18,75
2,2017,4,Saturday,12.59,13.61,16.14,7.27,2.2,0.78,16,43.47,18,41
1,2017,4,Sunday,18.14,19.29,22.22,7.97,2.2,3.11,18,41.14,18,89
2,2017,4,Monday,12.81,12.66,15.76,7.05,2.2,0.95,18,34.47,18,52
3,2017,4,Tuesday,14.07,13.37,16.23,7.58,2.2,2.08,19,269,18,32
2,2017,4,Wednesday,16,16.98,19.5,8.54,2.2,1.67,9,268.67,18,75
3,2017,4,Thursday,15.96,14.39,18.74,9.27,2.2,5.45,16,263.67,18,46
3,2017,4,Friday,15.68,15.91,18.57,7.55,2.2,0.01,9,258.67,18,68
2,2017,4,Saturday,13.45,13.08,15.54,7.73,2.2,2.23,15,255.17,18,32
3,2017,4,Sunday,16.56,14.92,21.1,8.59,2.2,7.38,5,247.66,18,30
3,2017,4,Monday,13.85,14.62,16.09,8.15,2.2,0.49,19,242.67,18,46
3,2017,4,Tuesday,17.23,17.89,19.85,9.42,2.2,1.25,17,234.01,18,56
2,2017,4,Wednesday,13.49,14.51,17.28,7.12,2.2,4.03,18,230.01,18,42
3,2017,4,Thursday,13.34,13.46,16.67,7.89,2.2,5.65,8,218.02,18,85
1,2017,4,Friday,14.92,16.04,17.2,8.45,2.2,5.94,14,213.02,18,34
3,2017,4,Saturday,18.81,18.37,22.42,9.78,2.2,4.88,19,205.68,18,33
2,2017,4,Sunday,13.22,11.92,16.14,7.71,2.2,8,6,194.01,18,87
1,2017,4,Monday,12.95,12.62,14.98,6.23,2.2,0.4,16,194.01,18,34
1,2017,4,Tuesday,15.33,15.17,18.47,8.68,2.2,4.78,8,190.01,18,89
1,2017,4,Wednesday,18.73,17.18,22.52,11.08,2.2,7.98,10,182.68,18,44
1,2017,4,Thursday,16.42,16.35,19.52,7.36,2.2,0.87,16,181.68,18,47
3,2017,4,Friday,12.95,13.57,16.52,5.55,2.2,4.12,12,177.02,18,57
2,2017,4,Saturday,18.89,20.63,22.25,7.84,2.2,4.56,17,173.35,18,62
3,2017,4,Sunday,18.39,17.23,22.04,9.9,2.2,3.95,17,170.71,18,41
2,2017,4,Monday,13.76,14.67,15.92,7.52,2.2,2.58,11,161.71,18,34
2,2017,4,Tuesday,18.63,18.15,22.66,9.59,2.2,9.44,8,152.38,18,53
3,2017,4,Wednesday,15.52,16.55,19.89,6.23,2.2,2.2,17,144.38,18,60
3,2017,4,Thursday,13.69,13.45,17.05,7.79,2.2,4.36,8,141.38,18,39
3,2017,4,Friday,17.23,17.94,20.72,9.29,2.2,3.95,13,138.05,18,89
1,2017,4,Saturday,16.45,16.85,19.33,7.74,2.2,4.59,12,134.72,18,34
1,2017,4,Sunday,19.75,19.36,23.86,11.21,2.2,3.28,12,129.72,18,80
2,2017,5,Monday,15.28,16.62,17.63,7.76,1.9,2.49,15,128.72,18,60
2,2017,5,Tuesday,17.32,18,21.39,10.05,1.9,1.01,15,128.38,18,40
2,2017,5,Wednesday,14.38,15.4,17.43,7.41,1.9,0.88,10,126.38,18,41
3,2017,5,Thursday,17.3,16.16,21.05,7.07,1.9,2.5,9,125.05,18,82
1,2017,5,Friday,11.51,11.92,14.89,6.12,1.9,5.91,12,119.38,18,76
3,2017,5,Saturday,17,16.29,20.19,9.92,1.9,3.38,18,117.04,18,87
2,2017,5,Sunday,17.03,16.6,21.25,7.98,1.9,9.01,12,109.71,18,51
1,2017,5,Monday,10.61,9.69,12.6,5.08,1.9,1.5,17,103.38,18,37
1,2017,5,Tuesday,13.17,13.57,15.41,6.76,1.9,1.72,16,101.05,18,59
1,2017,5,Wednesday,15.19,16.08,18.87,9,1.9,8.37,19,93.72,18,83
1,2017,5,Thursday,11.3,11.27,13.22,5.61,1.9,0.16,12,85.06,18,39
1,2017,5,Friday,12.9,12.46,15.16,7.5,1.9,1.51,8,79.06,18,85
2,2017,5,Saturday,13.99,15.35,17.95,8.21,1.9,0.37,8,74.07,18,63
2,2017,5,Sunday,10.62,10.25,13.31,5.36,1.9,6.59,16,69.07,18,36
1,2017,5,Monday,16.06,17.31,19.52,7.56,1.9,5.54,8,64.4,18,40
2,2017,5,Tuesday,16.22,17.52,20.51,8.66,1.9,0.38,7,59.06,18,76
3,2017,5,Wednesday,13.66,14.84,17.06,6,1.9,1.55,8,56.73,18,88
2,2017,5,Thursday,15.97,15.86,19.57,7.45,1.9,4.5,17,50.39,18,41
1,2017,5,Friday,15.01,15.66,19,8.1,1.9,0.59,15,47.06,18,76
3,2017,5,Saturday,14.11,14.22,17.13,8.2,1.9,2.82,16,42.72,18,69
3,2017,5,Sunday,13.85,14.23,17.99,7.97,1.9,5.68,6,38.73,18,68
2,2017,5,Monday,14.27,14.88,16.6,6.46,1.9,2.77,6,32.73,18,60
3,2017,5,Tuesday,15.78,16.89,18.96,8.8,1.9,0.1,10,260,18,54
2,2017,5,Wednesday,15.59,15.56,18.4,6.96,1.9,2.7,10,257,18,57
1,2017,5,Thursday,17.17,17.02,19.83,7.32,1.9,2.15,17,250.32,18,71
2,2017,5,Friday,11.31,11.86,14.06,6.24,1.9,0.17,8,244.66,18,51
1,2017,5,Saturday,12.87,13.08,16.09,6.63,1.9,4.15,13,242.32,18,85
3,2017,5,Sunday,15.34,14.81,18.54,8.43,1.9,1.22,11,234.99,18,82
2,2017,5,Monday,13.67,14.34,16.74,7.25,1.9,3.77,11,233,18,74
1,2017,5,Tuesday,10.76,10.69,13.12,4.71,1.9,0.86,7,229.66,18,44
1,2017,5,Wednesday,15.74,16.32,19.52,8.01,1.9,4.13,10,221.66,18,76
1,2017,6,Thursday,10.93,10.28,13.65,4.7,1.6,2.36,18,217.66,18,50
1,2017,6,Friday,8.59,7.9,10.43,4.57,1.6,0.39,13,216.32,18,50
1,2017,6,Saturday,8.76,8.93,11.38,3.68,1.6,1.02,15,213.99,18,83
1,2017,6,Sunday,8.94,9.03,10.86,4.49,1.6,6.32,7,208.99,18,90
1,2017,6,Monday,9.97,10.94,12.29,5.8,1.6,5.82,15,201.99,18,83
1,2017,6,Tuesday,7.15,6.96,8.23,4.26,1.6,0.48,8,198.66,18,71
1,2017,6,Wednesday,9.12,9.71,11.66,4.09,1.6,0.9,18,197.66,18,73
1,2017,6,Thursday,7.77,7.47,9.33,4.13,1.6,6.14,8,192.33,18,61
3,2017,6,Friday,10.66,10.14,12.98,4.84,1.6,4.68,18,187.33,18,39
3,2017,6,Saturday,6.98,6.87,8.05,3.69,1.6,1.43,19,186,18,79
1,2017,6,Sunday,7.12,7.58,8.75,3.63,1.6,10.64,12,177,18,43
2,2017,6,Monday,6.96,7.35,8.17,4.05,1.6,1.99,16,171.5,18,70
3,2017,6,Tuesday,8.36,8.18,10.04,3.64,1.6,1.66,7,167.16,18,86
3,2017,6,Wednesday,9.08,9.43,10.87,3.82,1.6,0.54,14,164.17,18,55
2,2017,6,Thursday,9.42,9,11.19,4.36,1.6,0.89,14,162.84,18,78
3,2017,6,Friday,10.44,10,13.2,4.65,1.6,1.02,8,159.84,18,46
1,2017,6,Saturday,9.34,8.97,11.39,5.24,1.6,3.69,8,155.84,18,87
1,2017,6,Sunday,7.74,8.07,8.97,3.32,1.6,2.89,12,153.84,18,36
3,2017,6,Monday,10.47,10.82,13.51,5.26,1.6,4.94,16,149.84,18,82
3,2017,6,Tuesday,6.93,6.72,8.42,3.78,1.6,1.74,10,148.51,18,78
3,2017,6,Wednesday,10.4,10.25,12.18,5.91,1.6,2.85,13,139.18,18,55
3,2017,6,Thursday,6.93,7.17,8.25,2.97,1.6,5.78,10,135.18,18,48
1,2017,6,Friday,7.52,7.63,9.75,3.24,1.6,0.18,9,134.18,18,55
3,2017,6,Saturday,7.23,7.05,9.37,4.03,1.6,1.53,15,133.18,18,83
2,2017,6,Sunday,6.76,6.7,8.43,3.86,1.6,5.97,15,128.18,18,66
2,2017,6,Monday,7.53,7.43,9.47,4.02,1.6,4.35,5,121.68,18,84
2,2017,6,Tuesday,9.23,9.27,11,3.85,1.6,1.46,13,114,18,75
3,2017,6,Wednesday,7.29,6.83,8.97,3.11,1.6,4.07,7,110,18,53
1,2017,6,Thursday,8.07,7.85,9.33,3.56,1.6,3.57,14,106,18,58
3,2017,6,Friday,9.53,8.82,12.3,5.58,1.6,5.61,10,102,18,56
1,2017,7,Saturday,9.09,9,11.65,4.28,1.7,7.78,15,95.33,18,87
2,2017,7,Sunday,8.74,9.05,10.23,3.71,1.7,1.91,12,92,18,50
1,2017,7,Monday,10.22,10.16,11.88,4.22,1.7,4.69,7,87,18,52
2,2017,7,Tuesday,8.79,8.98,10.21,4.12,1.7,3.19,15,83.33,18,41
3,2017,7,Wednesday,10.82,10.84,13.6,4.63,1.7,12.47,6,72.66,18,70
3,2017,7,Thursday,8.09,8.78,9.49,4.72,1.7,1.56,17,68.16,18,74
1,2017,7,Friday,8.42,9.08,10.56,4.52,1.7,4.55,13,63.83,18,64
1,2017,7,Saturday,9.56,10.03,11.94,5.46,1.7,4.92,17,58.83,18,78
1,2017,7,Sunday,9.36,8.77,11.88,4.87,1.7,0.06,19,53.84,18,48
1,2017,7,Monday,10.41,10.8,12.93,4.26,1.7,0.35,13,51.51,18,87
1,2017,7,Tuesday,7.37,7.38,8.79,3.65,1.7,2.52,11,49.51,18,69
2,2017,7,Wednesday,7.53,6.85,9.06,3.8,1.7,2.08,12,46.17,18,65
3,2017,7,Thursday,9.77,9.25,12.22,4.13,1.7,1.49,9,44.17,18,51
2,2017,7,Friday,7.48,8.22,9.08,3.76,1.7,5.18,9,40.84,18,79
3,2017,7,Saturday,7.37,7.91,8.55,3.56,1.7,2.9,8,38.51,18,86
1,2017,7,Sunday,8.43,8.89,10.65,4.14,1.7,5.08,11,35.18,18,33
1,2017,7,Monday,7.7,8.05,9.66,3.62,1.7,10.65,6,246,18,63
1,2017,7,Tuesday,8.67,8.48,10.45,4.3,1.7,2.06,18,237,18,47
1,2017,7,Wednesday,8.05,7.52,10.43,4.19,1.7,9.84,9,227.33,18,55
1,2017,7,Thursday,9.72,10.21,12.38,5.19,1.7,8.01,11,221,18,90
1,2017,7,Friday,8.71,8.98,11.11,5.04,1.7,5.63,8,216,18,53
2,2017,7,Saturday,11.34,10.49,14.17,6.08,1.7,2.34,12,213.67,18,87
2,2017,7,Sunday,11.06,10.11,13.02,4.45,1.7,2.4,6,210.67,18,54
3,2017,7,Monday,7.23,6.99,9.34,3.86,1.7,6.01,10,204.17,18,90
2,2017,7,Tuesday,11.17,10.43,14.27,4.63,1.7,4.29,16,200.33,18,86
2,2017,7,Wednesday,7.39,6.84,9.21,3.62,1.7,0.71,19,193.99,18,51
1,2017,7,Thursday,7.49,6.85,8.99,4.45,1.7,2.1,17,190.66,18,49
3,2017,7,Friday,9.69,9.91,11.65,4.3,1.7,4,14,185.66,18,43
3,2017,7,Saturday,8.63,8.73,10.78,4.92,1.7,3.53,6,181.66,18,47
2,2017,7,Sunday,8.31,8.54,10.32,3.91,1.7,4.96,17,178.66,18,66
2,2017,7,Monday,10.3,10.3,12.04,5.94,1.7,0.94,8,174.535,18,31
1,2017,8,Tuesday,14.1,13.5,16.64,6.27,1.9,7.39,12,167.195,18,62
1,2017,8,Wednesday,17.93,16.42,22.2,8.29,1.9,6.87,11,159.865,18,53
3,2017,8,Thursday,18.53,19.12,22.94,9.35,1.9,2.82,15,153.865,18,49
1,2017,8,Friday,16.19,17.4,20.56,8.03,1.9,4.73,7,147.535,18,45
2,2017,8,Saturday,13.8,13.21,16.43,6.88,1.9,7.02,13,139.535,18,68
2,2017,8,Sunday,11.86,11.8,14.18,4.85,1.9,1.63,13,134.875,18,85
1,2017,8,Monday,12.71,12.84,14.82,6.97,1.9,3.39,19,132.875,18,74
2,2017,8,Tuesday,18.15,17.78,23.34,10.16,1.9,2.75,8,131.875,18,66
3,2017,8,Wednesday,15.84,16.76,19.23,8.05,1.9,6.36,12,125.875,18,87
2,2017,8,Thursday,16.6,17.23,19.44,6.64,1.9,1.74,18,123.545,18,90
1,2017,8,Friday,11.44,11.26,13.69,6.26,1.9,0.48,19,123.545,18,89
1,2017,8,Saturday,15.27,15.6,17.98,8.91,1.9,5.36,13,119.215,18,43
1,2017,8,Sunday,15.65,15.56,19.69,7.33,1.9,1.92,12,116.525,18,56
3,2017,8,Monday,14.74,15.12,19.13,8.12,1.9,1.54,11,112.865,18,52
2,2017,8,Tuesday,12.17,13.01,14.77,7.17,1.9,6.94,9,101.525,18,47
3,2017,8,Wednesday,14.75,14.37,17.76,6.59,1.9,1.51,14,99.195,18,70
3,2017,8,Thursday,13.99,14.99,18.06,7.82,1.9,1.66,10,93.865,18,48
2,2017,8,Friday,17.87,18.03,22.05,9.21,1.9,3.04,17,88.705,18,53
3,2017,8,Saturday,13.47,12.85,16.61,6.68,1.9,1.43,7,86.375,18,84
3,2017,8,Sunday,11.36,12.5,14.48,5.56,1.9,1.88,17,81.375,18,58
1,2017,8,Monday,13.71,12.42,17.67,6.53,1.9,4.21,6,77.045,18,50
3,2017,8,Tuesday,16.33,17.96,19.57,7.61,1.9,3.08,13,67.715,18,84
2,2017,8,Wednesday,13.63,14.58,16.41,5.56,1.9,3.75,5,61.715,18,63
3,2017,8,Thursday,15.12,16.52,19.26,6.34,1.9,3.43,15,58.385,18,82
3,2017,8,Friday,15.01,16.46,17.9,8.72,1.9,7.04,15,50.385,18,84
2,2017,8,Saturday,17.03,15.63,22.01,8.57,1.9,2.54,8,44.385,18,43
1,2017,8,Sunday,16.07,15.05,20.8,6.46,1.9,5.31,19,39.395,18,83
1,2017,8,Monday,15.19,15.68,18.24,7.03,1.9,0.29,14,36.395,18,38
3,2017,8,Tuesday,18.68,17.29,23.22,7.5,1.9,10,15,273,18,88
1,2017,8,Wednesday,12.22,11.83,15.14,7.21,1.9,0.84,12,266,18,72
3,2017,8,Thursday,11.38,12.39,13.53,5.14,1.9,5.52,18,258.33,18,71
3,2017,9,Friday,17.36,16.55,22.16,9.67,2.2,12.75,6,241.65,18,56
3,2017,9,Saturday,14.19,14.11,16.62,8.12,2.2,3.27,6,238.31,18,30
3,2017,9,Sunday,16.2,15.9,19.32,6.5,2.2,2.77,11,231.97,18,62
2,2017,9,Monday,18.02,19.19,23.39,8.71,2.2,7.36,10,225.14,18,90
3,2017,9,Tuesday,11.43,12.36,14.35,6.44,2.2,4.86,17,218.64,18,52
1,2017,9,Wednesday,16.03,16.86,19.17,7.55,2.2,0.67,19,212.47,18,70
3,2017,9,Thursday,12.16,10.98,15.68,5.38,2.2,6.28,10,208.14,18,81
3,2017,9,Friday,18.48,18.52,22.7,10.63,2.2,1.46,15,205.14,18,48
3,2017,9,Saturday,14.2,14.11,16.34,7.73,2.2,10.63,9,196.31,18,72
1,2017,9,Sunday,15.21,16.22,19.46,9.12,2.2,7.54,19,190.31,18,65
1,2017,9,Monday,18.52,18.52,22.42,8.76,2.2,3.26,6,186.97,18,74
3,2017,9,Tuesday,12.54,13,14.51,5.54,2.2,2.9,17,184.97,18,82
1,2017,9,Wednesday,16.24,16.24,20.97,9.02,2.2,0.58,11,183.97,18,65
1,2017,9,Thursday,15.01,15.96,18.4,6.02,2.2,5.76,17,179.97,18,50
3,2017,9,Friday,11.42,11.87,14.63,6.11,2.2,2.4,11,174.97,18,80
1,2017,9,Saturday,12.04,12.04,15.36,6.51,2.2,1.42,5,171.97,18,78
1,2017,9,Sunday,18.64,18.47,24.18,9.68,2.2,2.66,5,164.97,18,89
3,2017,9,Monday,11.77,12.2,14.09,5.67,2.2,3.77,6,159.97,18,85
2,2017,9,Tuesday,17.15,17.67,20.72,8.05,2.2,1.33,12,150.97,18,49
1,2017,9,Wednesday,15.3,15.91,19.11,7.77,2.2,1.85,18,147.64,18,79
1,2017,9,Thursday,13.52,12.57,16.87,5.94,2.2,0.03,17,145.64,18,43
1,2017,9,Friday,13.88,13.81,17.28,5.85,2.2,5.77,14,138.3,18,35
3,2017,9,Saturday,16.63,15.82,19.44,7.54,2.2,4.91,19,133.64,18,69
3,2017,9,Sunday,15.81,16.49,19.7,6.94,2.2,3.8,8,123.65,18,71
1,2017,9,Monday,12.72,12.57,14.64,6.1,2.2,0.2,19,119.99,18,90
2,2017,9,Tuesday,12.18,13.09,15.57,7.26,2.2,1.25,17,118.99,18,63
2,2017,9,Wednesday,16.24,17.36,19.93,6.59,2.2,2.34,19,116.99,18,40
3,2017,9,Thursday,15.2,16.16,19.6,7.31,2.2,2.71,6,112.99,18,70
1,2017,9,Friday,16.44,17.83,20.5,7.84,2.2,0.44,6,109.65,18,43
2,2017,9,Saturday,16.11,15.2,20.87,7.52,2.2,2.11,7,108.65,18,40
2,2017,10,Sunday,14.76,15.05,18.33,7.82,2,6.25,13,103.32,18,58
2,2017,10,Monday,16.87,18.42,21.3,8.66,2,4.91,12,99.32,18,64
2,2017,10,Tuesday,13.4,12.73,15.48,7.47,2,8.53,17,90.99,18,78
1,2017,10,Wednesday,10.38,9.61,13.12,5.11,2,1.67,17,90.65,18,36
3,2017,10,Thursday,12.02,13.07,14.54,6.61,2,2.06,13,88.65,18,49
2,2017,10,Friday,12.13,11.23,14.43,5.03,2,7.07,18,83.32,18,30
2,2017,10,Saturday,15.01,15.62,17.28,7.06,2,2.32,8,79.33,18,57
2,2017,10,Sunday,14.92,13.91,17.55,8.4,2,2.49,8,75.33,18,53
1,2017,10,Monday,16.89,17.63,21.06,8.99,2,8.71,14,66.66,18,43
3,2017,10,Tuesday,16.91,17.27,21.75,8.58,2,1.53,6,66.66,18,59
2,2017,10,Wednesday,16.74,18.13,20.49,7.31,2,0.41,13,56.66,18,68
1,2017,10,Thursday,11.53,11.25,13.42,6.24,2,1.79,7,53.16,18,33
1,2017,10,Friday,13.62,13.18,17.68,5.87,2,2.18,19,49.16,18,59
3,2017,10,Saturday,12.19,13.23,14.67,6.28,2,4.48,8,43.83,18,88
1,2017,10,Sunday,11.96,11.62,14.7,7.05,2,4.67,17,38.99,18,68
2,2017,10,Monday,13.36,12.57,16.07,6.95,2,4.72,14,32.99,18,76
2,2017,10,Tuesday,12.56,13.29,15.16,5.12,2,3,6,30.66,18,61
3,2017,10,Wednesday,11.2,11.22,13.57,6.43,2,4.94,17,270,18,39
1,2017,10,Thursday,11.36,11.73,14.05,5.59,2,4.54,18,264.66,18,65
2,2017,10,Friday,15.76,17.27,19.3,7.94,2,3.11,6,260.33,18,39
2,2017,10,Saturday,12.51,13.48,15.85,5.11,2,2.86,5,257.5,18,53
1,2017,10,Sunday,15.17,16.64,19.41,8.34,2,3.95,5,254.17,18,73
2,2017,10,Monday,13.61,14.47,17.67,8.16,2,9.52,19,246.17,18,88
2,2017,10,Tuesday,14.09,14.81,17.66,6.27,2,3.56,12,242.84,18,48
3,2017,10,Wednesday,13.57,14.9,17.37,7.08,2,0.11,6,240.84,18,65
3,2017,10,Thursday,12.84,14.07,15.58,5.25,2,6.47,17,234.5,18,53
1,2017,10,Friday,11.1,10.15,14.28,5.23,2,0.16,15,233.17,18,56
2,2017,10,Saturday,15.45,14.37,20.09,8.35,2,7.7,17,226.85,18,60
2,2017,10,Sunday,16.69,15.65,21.62,8.03,2,5.98,13,221.85,18,69
1,2017,10,Monday,16.2,14.94,19.6,7.23,2,4.36,7,214.19,18,54
1,2017,10,Tuesday,16.32,15.68,18.91,7.8,2,0.48,13,212.69,18,76
2,2017,11,Wednesday,14.89,14.21,18.02,6.98,2.2,3.29,9,208.36,18,42
3,2017,11,Thursday,12.73,13.87,15.24,5.3,2.2,0.71,16,207.69,18,74
1,2017,11,Friday,14.21,14.53,17.32,6.68,2.2,3.27,17,203.69,18,82
3,2017,11,Saturday,10.09,9.28,11.93,5.47,2.2,0.94,18,201.36,18,35
3,2017,11,Sunday,9.81,10.25,12.42,5.23,2.2,5.14,12,191.02,18,48
1,2017,11,Monday,12.76,12.35,15.73,6.42,2.2,2.51,9,184.69,18,51
1,2017,11,Tuesday,14.91,14.43,18.07,7.71,2.2,0.71,5,176.35,18,62
1,2017,11,Wednesday,13.33,13.88,16.82,6.57,2.2,1.35,7,175.68,18,37
3,2017,11,Thursday,12.53,12.96,14.97,5.3,2.2,1.66,10,169.68,18,67
1,2017,11,Friday,11.73,10.81,15.08,6.69,2.2,4.12,6,167.01,18,30
2,2017,11,Saturday,11.15,11.41,14.28,4.59,2.2,1.72,18,157.67,18,46
3,2017,11,Sunday,15.17,13.81,18.32,6.91,2.2,2.21,15,149.17,18,68
3,2017,11,Monday,12.47,13.15,15.9,6.42,2.2,0.87,11,144.17,18,68
2,2017,11,Tuesday,11.67,12.42,13.66,5.47,2.2,3.01,15,134.84,18,81
3,2017,11,Wednesday,15.39,14.96,18.2,6.51,2.2,0.04,15,131.84,18,34
1,2017,11,Thursday,13.49,14.66,17.32,6.59,2.2,5.94,17,126.51,18,84
3,2017,11,Friday,13.8,12.69,17.31,6.77,2.2,4.9,6,121.18,18,77
2,2017,11,Saturday,15.46,16.3,18.14,8.55,2.2,0.53,8,118.18,18,34
1,2017,11,Sunday,10.52,11.55,12.88,6.15,2.2,4.9,16,112.85,18,54
2,2017,11,Monday,11.08,11.11,13.24,6.1,2.2,0.12,9,108.85,18,68
2,2017,11,Tuesday,13.64,12.62,17.09,6.3,2.2,2.4,12,106.51,18,59
2,2017,11,Wednesday,13.7,14.34,15.79,5.99,2.2,9.07,6,93.18,18,55
1,2017,11,Thursday,13.61,14.06,16.13,6.81,2.2,0.02,19,91.18,18,65
2,2017,11,Friday,13.54,12.53,16.02,6.15,2.2,10.86,5,81.85,18,30
3,2017,11,Saturday,12.37,11.95,14.44,7.28,2.2,3.94,17,73.85,18,60
3,2017,11,Sunday,13.98,13.8,16.32,7.75,2.2,2.72,9,68.52,18,59
1,2017,11,Monday,15.04,15.05,19.42,6.74,2.2,2.93,18,62.86,18,60
2,2017,11,Tuesday,13.05,12.13,16.61,6.81,2.2,2.8,12,61.52,18,90
1,2017,11,Wednesday,12.63,12.25,16.25,7.15,2.2,4.65,10,56.52,18,67
2,2017,11,Thursday,15.39,14.53,18.01,7.03,2.2,0.71,14,50.18,18,74
3,2017,12,Friday,15.2,15.27,18.46,7.76,2.1,1.72,17,44.51,18,40
1,2017,12,Saturday,11.9,11.35,14.47,5.82,2.1,9.91,16,34.18,18,30
1,2017,12,Sunday,11.52,12.06,14.05,5.09,2.1,0.07,7,250,18,61
2,2017,12,Monday,14.91,15.17,19.07,8.49,2.1,4.54,16,244.67,18,37
3,2017,12,Tuesday,12.18,11.64,14.47,6.55,2.1,0.53,18,243.67,18,56
1,2017,12,Wednesday,9.85,10.41,12.7,4.44,2.1,4.78,6,239.99,18,46
1,2017,12,Thursday,15.66,14.15,20.27,7.37,2.1,1.63,7,235.99,18,74
3,2017,12,Friday,12.01,12.9,14.61,6.78,2.1,0.06,13,232.99,18,62
3,2017,12,Saturday,13.66,14.28,16.14,7.55,2.1,2.66,12,227.66,18,50
2,2017,12,Sunday,10.96,10.6,13.29,4.85,2.1,6.99,9,222.66,18,72
3,2017,12,Monday,10.68,9.74,13.05,4.97,2.1,2.71,16,217.66,18,57
1,2017,12,Tuesday,13.84,12.6,17.39,6.02,2.1,8.78,18,209.66,18,88
3,2017,12,Wednesday,13.31,12.8,16.76,5.59,2.1,1.57,14,208.33,18,87
3,2017,12,Thursday,10.37,10.05,13.29,5.9,2.1,0.82,15,204.33,18,42
1,2017,12,Friday,14.31,13.98,18.16,7.87,2.1,4.26,16,201.33,18,87
3,2017,12,Saturday,15.82,16.82,19.82,8.88,2.1,5.27,18,197.15,18,32
2,2017,12,Sunday,13.26,13.37,17.04,5.47,2.1,3.34,17,186.15,18,62
2,2017,12,Monday,16.24,15.24,19.59,7.58,2.1,0.64,10,179.15,18,52
3,2017,12,Tuesday,13.1,12.78,16.49,7.81,2.1,1.3,14,178.49,18,55
2,2017,12,Wednesday,14.91,15.36,18.83,6.65,2.1,1.79,8,178.49,18,79
3,2017,12,Thursday,10.13,9.2,11.88,6.08,2.1,0.1,19,176.49,18,70
1,2017,12,Friday,15.42,15.02,17.95,8.84,2.1,3.09,7,174.47,18,63
1,2017,12,Saturday,10.48,9.5,13.21,5.62,2.1,6.98,12,168.48,18,81
2,2017,12,Sunday,15.35,15.29,17.88,8.42,2.1,0.87,17,162.48,18,77
1,2017,12,Monday,13.79,14.37,16.2,6.98,2.1,6.26,17,154.82,18,52
3,2017,12,Tuesday,13.65,13.81,16.05,7.16,2.1,0.1,7,153.82,18,56
3,2017,12,Wednesday,13.35,14.18,16.96,5.46,2.1,3.69,15,150.83,18,51
3,2017,12,Thursday,9.94,9.26,12.22,4.36,2.1,6.66,8,143.83,18,44
3,2017,12,Friday,10.81,11.71,13.64,6.45,2.1,3.04,15,136.5,18,44
3,2017,12,Saturday,11.73,11.87,14.43,5.07,2.1,10.87,18,127.16,18,38
3,2017,12,Sunday,14.68,16.11,18.18,7.98,2.1,7.57,11,118.48,18,30
3,2018,1,Monday,13.61,13.2,15.75,5.55,2.1,5.17,18,104.65,15,46
2,2018,1,Tuesday,11.16,11.43,13.6,6.64,2.1,1.43,18,104.65,15,33
2,2018,1,Wednesday,16.11,16.91,19.99,7,2.1,2.24,17,103.65,15,51
1,2018,1,Thursday,13.64,13.76,16.36,6.31,2.1,1.9,11,98.98,15,79
3,2018,1,Friday,15.7,16.34,19.47,7.13,2.1,0.2,16,92.98,15,52
1,2018,1,Saturday,12.77,13.78,16.41,6.82,2.1,12.56,6,80.98,15,32
1,2018,1,Sunday,13.62,13.71,16.7,7.09,2.1,4.68,10,76.32,15,89
3,2018,1,Monday,11.77,12.69,13.78,6.21,2.1,1.67,13,76.32,15,68
1,2018,1,Tuesday,12.73,12.83,16.25,5.19,2.1,1.98,11,73.99,15,88
1,2018,1,Wednesday,13.95,12.98,17.27,7.81,2.1,4.22,5,68.66,15,55
3,2018,1,Thursday,12.36,11.36,16,7,2.1,5.53,6,59.33,15,69
3,2018,1,Friday,11.53,12.5,14.2,6.55,2.1,3.09,10,55.33,15,81
2,2018,1,Saturday,11.97,12.67,14.67,5.55,2.1,5.61,5,49.67,15,82
1,2018,1,Sunday,14.18,12.95,17.07,8.13,2.1,3.23,17,46.17,15,89
1,2018,1,Monday,10.64,10.37,13.64,6.12,2.1,4.13,10,41.84,15,43
3,2018,1,Tuesday,11.2,12.3,13.33,6.36,2.1,2.21,8,34.85,15,45
3,2018,1,Wednesday,12.19,12.68,15.44,5.78,2.1,6.74,8,251,15,89
